query,match,score
hạt phỉ nguyên hạt,lúa mì nguyên hạt giòn,13.977325
hạt phỉ nguyên hạt,bột lúa mì nguyên hạt,13.977325
hạt phỉ nguyên hạt,hạt phỉ cũng được chế biến trên cùng dây chuyền,13.550028
emulsifier soy lecithins,emulsifier,12.092312
emulsifier soy lecithins,soy,10.032829
emulsifier soy lecithins,soy sauce,9.21783
emulsifier soy lecithins,soy flour,9.21783
emulsifier soy lecithins,contain soy,9.21783
emulsifier soy lecithins,hydrolyzed soy protein,8.525293
emulsifier soy lecithins,may contain soy,8.525293
emulsifier soy lecithins,isolated soy protein,8.525293
emulsifier soy lecithins,có chứa  đậu nành contain soy,6.9572053
milk solids,cocoa solids,11.110014
milk solids,milk,7.956348
milk solids,from milk,7.310028
milk solids,contain milk,7.310028
milk solids,milk powder,7.310028
milk solids,sữa milk,7.310028
milk solids,contains milk,7.310028
milk solids,milk fat,7.310028
milk solids,milk cream,7.310028
nhuyễn thể,bột cà phê rang xay nhuyễn có thể lắng dưới đáy ly,8.189378
nhuyễn thể,xoài xay nhuyễn,7.8835554
nhuyễn thể,táo xay nhuyễn,7.8835554
nhuyễn thể,chuối nghiền nhuyễn,7.8835554
nhuyễn thể,dừa nghiền nhuyễn,7.8835554
nhuyễn thể,dừa sấy nhuyễn,7.8835554
nhuyễn thể,táo nghiền nhuyễn,7.8835554
nhuyễn thể,cà chua xay nhuyễn,7.332652
nhuyễn thể,robusta rang xay nhuyễn,7.332652
tổ yến thiên nhiên làm sạch,tổ yến thiên nhiên,35.161434
tổ yến thiên nhiên làm sạch,tổ yến,19.051285
tổ yến thiên nhiên làm sạch,tổ yến chưng,17.945913
tổ yến thiên nhiên làm sạch,tổ yến tinh chế,16.967766
tổ yến thiên nhiên làm sạch,tổ yến sấy thăng hoa,16.0952
tổ yến thiên nhiên làm sạch,hương tổ yến tổng hợp,16.0952
tổ yến thiên nhiên làm sạch,nước khoáng thiên nhiên,14.372435
tổ yến thiên nhiên làm sạch,nước khoáng thiên nhiên không ga vĩnh hảo,11.930876
tổ yến thiên nhiên làm sạch,nước sạch,11.110014
sản phẩm có chứa đậu phộng,các sản phẩm có chứa đậu phộng,31.165852
sản phẩm có chứa đậu phộng,sản phẩm có thể chứa đậu phộng,28.746008
sản phẩm có chứa đậu phộng,sản phẩm có chứa đậu nành,24.345188
sản phẩm có chứa đậu phộng,sản phẩm có chứa đậu hành,24.345188
sản phẩm có chứa đậu phộng,sản phẩm có chứa đậu tương,24.345188
sản phẩm có chứa đậu phộng,vitamin d sản phẩm có chứa đậu nành,22.651585
sản phẩm có chứa đậu phộng,nguyên liệu có chứa đậu phộng,21.606392
sản phẩm có chứa đậu phộng,sản phẩm có thể chứa đậu nành,21.045797
sản phẩm có chứa đậu phộng,sản phẩm có thể chứa  đậu nành,21.045797
thành phần có chứa gluten,thành phần có chứa,25.575792
thành phần có chứa gluten,thành phần có chứa sữa,24.567293
thành phần có chứa gluten,thành phần có chứa bột mì,23.641687
thành phần có chứa gluten,thành phần có chứa lúa mi,23.641687
thành phần có chứa gluten,thành phần có chứa đậu nành,23.641687
thành phần có chứa gluten,sản phẩm có chứa thành phần từ gluten,23.354986
thành phần có chứa gluten,có chứa các thành phần từ sữa,19.163052
thành phần có chứa gluten,thành phần nguyên liệu có chứa đậu nành,18.299961
thành phần có chứa gluten,sản phẩm có chứa thành phần bột mì,18.299961
alcohol,alcohol fermentation,10.633108
alcohol,grain alcohol,10.633108
lựu,nước ép lựu,9.504801
lựu,cà chua cắt hạt lựu,8.263172
lựu,surimi mô phỏng chả cua hạt lựu,7.3084574
xoài xay nhuyễn,táo xay nhuyễn,17.011452
xoài xay nhuyễn,cà chua xay nhuyễn,16.050144
xoài xay nhuyễn,robusta rang xay nhuyễn,16.050144
xoài xay nhuyễn,cà phê rang xay nhuyễn,15.1961155
xoài xay nhuyễn,cả phê rang xay nhuyễn,15.1961155
xoài xay nhuyễn,bột cà phê rang xay nhuyễn có thể lắng dưới đáy ly,11.114677
xoài xay nhuyễn,xoài,9.878432
xoài xay nhuyễn,xoài tươi,9.075975
xoài xay nhuyễn,hương xoài,9.075975
chất nhũ hóa mono,chất nhũ hóa,18.360565
chất nhũ hóa mono,chất nhũ hóa lecithin,17.452234
chất nhũ hóa mono,muối chất nhũ hóa,17.452234
chất nhũ hóa mono,chất nhũ hóa ii,17.452234
chất nhũ hóa mono,chất nhũ hóa cinaligosacchand,17.452234
chất nhũ hóa mono,chất nhũ hóa monoglycerides,17.452234
chất nhũ hóa mono,chứa chất nhũ hóa,17.452234
chất nhũ hóa mono,có chứa chất nhũ hóa,16.635914
chất nhũ hóa mono,hỗn hợp chất nhũ hóa,16.635914
glycerin esters của các acid béo,diglycerid của các acid béo,27.232779
glycerin esters của các acid béo,monoglycerid của các acid béo,27.232779
glycerin esters của các acid béo,glycerid của các acid béo,27.232779
glycerin esters của các acid béo,diglycerids của các acid béo,27.232779
glycerin esters của các acid béo,glycerin esters of fatty acids,18.597845
glycerin esters của các acid béo,este của acid béo với,17.646633
glycerin esters của các acid béo,diglycerid của các axit béo,17.170486
glycerin esters của các acid béo,diglycerid của các axít béo,17.170486
glycerin esters của các acid béo,diglycerit của các axit béo,17.170486
este của sucrose với các axít béo,este của sucrose với các axit béo,45.51723
este của sucrose với các axít béo,este của acid béo với,27.75245
este của sucrose với các axít béo,diglycerid của các axít béo,27.5283
este của sucrose với các axít béo,este của polyglycerol với acid béo,26.26325
este của sucrose với các axít béo,este của glycerin,18.083237
este của sucrose với các axít béo,diglycerid của các acid béo,15.37599
este của sucrose với các axít béo,monoglycerid của các acid béo,15.37599
este của sucrose với các axít béo,glycerid của các acid béo,15.37599
este của sucrose với các axít béo,diglycerid của các axit béo,15.37599
bột mì mạch nha,bột mạch nha,17.892937
bột mì mạch nha,bột mạch nha sôcôla,16.825615
bột mì mạch nha,mạch nha,15.7041855
bột mì mạch nha,mạch nha maltose,14.740565
bột mì mạch nha,mạch nha glucose,14.740565
bột mì mạch nha,đường mạch nha,14.740565
bột mì mạch nha,mạch nha fructose,14.740565
bột mì mạch nha,mạch nha lúa mạch,14.635151
bột mì mạch nha,mạch nha đại mạch,14.635151
brilliant bluefcf,brilliant blue,10.276905
brilliant bluefcf,brilliant blue c,9.504801
brilliant bluefcf,xanh brilliant fcf,9.504801
anhydrous milk fat,milk fat,18.647295
anhydrous milk fat,non fat dry milk,14.680626
anhydrous milk fat,vegetable fat,9.755705
anhydrous milk fat,fat reduced cocoa,9.0227585
anhydrous milk fat,fat reduced cocoa powder,8.392247
anhydrous milk fat,milk,7.956348
anhydrous milk fat,from milk,7.310028
anhydrous milk fat,contain milk,7.310028
anhydrous milk fat,milk powder,7.310028
chứa chất chống ôxi hóa bha,chứa chất chống oxy hóa bha,28.128626
chứa chất chống ôxi hóa bha,chứa chất chống oxi hóa bha,28.128626
chứa chất chống ôxi hóa bha,chất chống ôxi hóa dùng trong thực phẩm,25.90672
chứa chất chống ôxi hóa bha,chứa chất chống oxy hóa,19.781057
chứa chất chống ôxi hóa bha,chứa chất chống oxi hóa,19.781057
chứa chất chống ôxi hóa bha,chứa chất chống oxi hóa tbhq,18.812788
chứa chất chống ôxi hóa bha,có chứa chất chống oxy hóa,18.812788
chứa chất chống ôxi hóa bha,có chứa chất chống oxi hóa,18.812788
chứa chất chống ôxi hóa bha,chứa chất chống oxy hóa tocopherol,18.812788
hỗn hợp sô cô la trắng,hỗn hợp sô cô la,33.468185
hỗn hợp sô cô la trắng,hỗn hợp sô cô la sữa,32.179302
hỗn hợp sô cô la trắng,sô cô la trắng,31.476484
hỗn hợp sô cô la trắng,sô cô la compound trắng,27.480944
hỗn hợp sô cô la trắng,hương sô cô la tổng hợp,23.7318
hỗn hợp sô cô la trắng,sô cô la,23.71067
hỗn hợp sô cô la trắng,hương sô cô la,22.585337
hỗn hợp sô cô la trắng,sô cô la sữa,22.585337
hỗn hợp sô cô la trắng,hạt sô cô la,22.585337
củ cải đường,nước ép củ cải đường,19.929512
củ cải đường,củ cải,15.399178
củ cải đường,củ cải trắng,14.477915
củ cải đường,củ cải muối,14.477915
củ cải đường,chiết xuất củ cải,13.665693
củ cải đường,chiết xuất củ cải hương rau tổng hợp,11.185156
củ cải đường,bắp cải,6.997641
củ cải đường,cải thảo,6.997641
củ cải đường,cải chua,6.997641
bột tẩm,bột tẩm khô,13.455503
bột tẩm,bột tẩm ướt,13.455503
bột tẩm,trứng cá tẩm gia vị,8.263172
bột tẩm,bột sữa sữa bột,3.7730727
bột tẩm,bột,3.7098083
bột tẩm,sữa bột bột sầu riêng,3.6107283
bột tẩm,bột bắp bột nguyên trứng,3.6107283
bột tẩm,bột bắp cái bột hành tây,3.4617782
bột tẩm,bột mì,3.4084482
chế phẩm thực phẩm dạng viên nguyên vị hiệu eurodeli,nguyên liệu thực phẩm,17.481632
chế phẩm thực phẩm dạng viên nguyên vị hiệu eurodeli,nguyên liệu thực phẩm betabate,16.462381
chế phẩm thực phẩm dạng viên nguyên vị hiệu eurodeli,chế phẩm enzyme,16.236412
chế phẩm thực phẩm dạng viên nguyên vị hiệu eurodeli,nguyên liệu thực phẩm oleoresin garlic,15.558622
chế phẩm thực phẩm dạng viên nguyên vị hiệu eurodeli,nguyên liệu thực phẩm bactoferm t,15.558622
chế phẩm thực phẩm dạng viên nguyên vị hiệu eurodeli,hương vị thực phẩm nhân tạo,15.32803
chế phẩm thực phẩm dạng viên nguyên vị hiệu eurodeli,chế phẩm tinh bột,15.308687
chế phẩm thực phẩm dạng viên nguyên vị hiệu eurodeli,phẩm màu thực phẩm,14.996043
chế phẩm thực phẩm dạng viên nguyên vị hiệu eurodeli,sản phẩm có chứa chế phẩm từ sữa,14.769199
gói sốt chấm,gói sốt,15.983116
gói sốt chấm,nước chấm,11.110014
gói sốt chấm,sốt,8.5713215
gói sốt chấm,nước sốt,7.8750453
gói sốt chấm,sốt cà,7.8750453
gói sốt chấm,sốt bbq,7.8750453
gói sốt chấm,sốt cá,7.8750453
gói sốt chấm,sốt tỏi,7.8750453
gói sốt chấm,sốt gừng,7.8750453
