query,match,score,jacc_score
cá,cá nục,5.6529503,1.0
b12,vitamin b12,10.633108,1.0
b12,nguyên liệu bổ sung vitamin b12,8.025394,1.0
màu tổng hợp,màu  tổng hợp,15.514594,1.0
màu tổng hợp,phẩm màu tổng hợp,14.799941,1.0
màu tổng hợp,màu tổng hợp caramen,14.799941,1.0
màu tổng hợp,màu tổng hợp erythrosin,14.799941,1.0
màu tổng hợp,chất tạo màu tổng hợp,14.153816,1.0
màu tổng hợp,màu tổng hợp sunset yellow,14.153816,1.0
màu tổng hợp,màu tổng hợp dùng trong thực phẩm,13.028647,1.0
màu tổng hợp,phẩm màu tổng hợp caramen nhóm iii,13.028647,1.0
màu tổng hợp,chất tạo màu tổng hợp beta carotene,13.028647,1.0
mỡ heo,thịt mỡ heo,15.812422,1.0
bht,bht b21,11.110014,1.0
bột sữa,bột sữa sữa bột,9.463505,1.0
bột sữa,bột sữa gầy,8.371759,1.0
bột sữa,bột sữa dừa,8.371759,1.0
bột sữa,bột sữa chua,8.371759,1.0
bột sữa,bột sữa whey,8.371759,1.0
bột sữa,bột sữa non,8.371759,1.0
bột sữa,bột sữa bơ,8.371759,1.0
bột sữa,sữa bột,8.188642,1.0
bột sữa,bột sữa nguyên kem,7.885186,1.0
dinatri e5' guanylat,dinatri e5 guanylat,26.83433,1.0
bột tôm,bột tôm yum,10.676097,1.0
bột tôm,cà rốt bột tôm,10.028496,1.0
bột tôm,bột tôm chiết xuất,10.028496,1.0
bột tôm,bột tôm khô chiết xuất,9.457573,1.0
bột tôm,bột gia vị tôm,9.187507,1.0
bột tôm,bột gia vị hương tôm,8.587417,1.0
đạm đậu nành,bột đạm đậu nành,18.780762,1.0
đạm đậu nành,đạm đậu nành thủy phân,17.963476,1.0
đạm đậu nành,đạm đậu nành trích ly,17.963476,1.0
đạm đậu nành,đạm đậu nành thuỷ phân,17.963476,1.0
đạm đậu nành,đạm đậu nành hương bò,17.963476,1.0
đạm đậu nành,đạm đậu nành tinh chế,17.963476,1.0
đạm đậu nành,dầu thực vật đạm đậu nành,17.220238,1.0
đạm đậu nành,đạm đậu nành đã khử béo,17.220238,1.0
đạm đậu nành,có chứa bột đạm đậu nành thủy phân,15.916437,1.0
hành lá,hành lá sấy,14.127895,1.0
hành lá,hành lá khô,14.127895,1.0
hành lá,hành lá sảy,14.127895,1.0
hành lá,hành lá sáy,14.127895,1.0
hành lá,hành lá sầy,14.127895,1.0
hành lá,lá hành,13.699175,1.0
hành lá,cà rốt hành lá,13.320421,1.0
hành lá,lá hành sấy,12.669954,1.0
hành lá,hành lá sấy thăng hoa,12.603968,1.0
dinatri e5' inosinat,dinatri e5 inosinat,26.504887,1.0
hương liệu tổng hợp,hương liệu tổng hợp hương chanh,19.072546,1.0
hương liệu tổng hợp,hương liệu tổng hợp dùng cho thực phẩm,17.455189,1.0
hương liệu tổng hợp,hương liệu tổng hợp dùng trong thực phẩm,17.455189,1.0
hương liệu tổng hợp,hương liệu tổng hợp dành cho thực phẩm,17.455189,1.0
hương liệu tổng hợp,hương liệu thịt tổng hợp,16.752028,1.0
hương liệu tổng hợp,hương liệu thực phẩm tổng hợp,15.895351,1.0
hương liệu tổng hợp,hương liệu cà phê tổng hợp,15.895351,1.0
hương liệu tổng hợp,hưởng liệu tổng hợp dùng cho thực phẩm,13.666387,0.75
hương liệu tổng hợp,hương tổng hợp,12.247448,0.75
lactose,đường lactose,9.375477,1.0
lactose,bột lactose,9.375477,1.0
lactose,đường sữa lactose,8.671097,1.0
lactose,lactose từ sữa,8.671097,1.0
lactose,lactose from milk,8.671097,1.0
lactose,contain milk and lactose,8.065161,1.0
lactose,bột whey giảm lactose,8.065161,1.0
mononatri l glutamat,chất điều vị mononatri l glutamat,24.39832,1.0
thịt gà,bột thịt gà,12.425342,1.0
thịt gà,thịt gà tươi,12.425342,1.0
thịt gà,ruốc thịt gà,12.425342,1.0
thịt gà,thịt gà xay,12.425342,1.0
thịt gà,gói thịt gà,12.425342,1.0
thịt gà,thịt gà xé,12.425342,1.0
thịt gà,thịt gà sấy,12.425342,1.0
thịt gà,thịt gà cắt,12.425342,1.0
thịt gà,hương thịt gà,12.425342,1.0
đậu phộng,đậu phộng rang,13.127161,1.0
đậu phộng,bột đậu phộng,13.127161,1.0
đậu phộng,bơ đậu phộng,13.127161,1.0
đậu phộng,đậu phộng giòn,13.127161,1.0
đậu phộng,khô đậu phộng,13.127161,1.0
đậu phộng,có thể chứa đậu phộng,11.662422,1.0
đậu phộng,có thể có đậu phộng,11.662422,1.0
đậu phộng,có thể chứa vết đậu phộng,11.050236,1.0
đậu phộng,sản phẩm có chứa đậu phộng,11.050236,1.0
bột tiêu,tiêu bột,10.973015,1.0
bột tiêu,bột tiêu đen,10.946943,1.0
bột tiêu,bột tiêu trắng,10.946943,1.0
bột tiêu,bột tiêu đỏ,10.946943,1.0
bột tiêu,bột hạt tiêu đen,9.439426,1.0
vani,hương vani,8.19857,1.0
vani,bột vani,8.19857,1.0
vani,huong vani,8.19857,1.0
vani,chiết xuất vani,7.5826116,1.0
vani,vani tự nhiên,7.5826116,1.0
vani,vani tổng hợp,7.5826116,1.0
vani,hương vani tổng hợp,7.052738,1.0
vani,hương vani tự nhiên,7.052738,1.0
vani,hương vani nhân tạo,7.052738,1.0
xem thông tin trên bao bì sản phẩm,xem thông tin trên bao bì sản xuất,61.905254,0.875
hương tổng hợp,hỗn hợp hương tổng hợp,13.256908,1.0
hương tổng hợp,hương năm hương tổng hợp,12.476624,1.0
hương tổng hợp,hương nấm hương tổng hợp,12.476624,1.0
hương tổng hợp,hương hương thảo tổng hợp,11.775769,1.0
hương tổng hợp,hương liệu tổng hợp,11.521962,1.0
hương tổng hợp,hương vani tổng hợp,11.521962,1.0
hương tổng hợp,hương thịt tổng hợp,11.521962,1.0
hương tổng hợp,hương bò tổng hợp,11.521962,1.0
hương tổng hợp,hương sữa tổng hợp,11.521962,1.0
bha,chứa chất chống ôxi hóa bha,7.756548,1.0
bha,chứa chất chống oxy hóa bha,7.756548,1.0
bha,chứa chất chống oxi hóa bha,7.756548,1.0
bột whey,whey bột,10.882993,1.0
bột whey,bột whey permeate,10.863684,1.0
bột whey,bột whey ngọt,10.863684,1.0
bột whey,bột whey khử khoáng,10.202974,1.0
bột whey,bột whey từ sữa,10.202974,1.0
bột whey,bột whey giảm lactose,10.202974,1.0
bột whey,bột whey khử khoảng,10.202974,1.0
bột whey,bột sữa whey,10.065353,1.0
bột whey,bột whey hương phô mai,9.620655,1.0
sản phẩm có chứa sữa,nước sản phẩm có chứa sữa,24.29998,1.0
sản phẩm có chứa sữa,sản phẩm có chứa đạm sữa,22.485626,1.0
sản phẩm có chứa sữa,sản phẩm có thể chứa sữa,21.945202,1.0
sản phẩm có chứa sữa,sản phẩm có chứa chế phẩm từ sữa,21.108007,1.0
sản phẩm có chứa sữa,sản phẩm có chứa nguyên liệu từ sữa,20.727077,1.0
sản phẩm có chứa sữa,sản phẩm có chứa,20.496073,0.8
sản phẩm có chứa sữa,sản phẩm có chứa gluten,19.650532,0.8
sản phẩm có chứa sữa,sản phẩm có chứa cá,19.650532,0.8
sản phẩm có chứa sữa,sản phẩm có chứa trứng,19.650532,0.8
có chứa sữa,có thể có chứa sữa,14.49415,1.0
có chứa sữa,sản phẩm có chứa sữa,14.155327,1.0
có chứa sữa,nguyên liệu có chứa sữa,14.155327,1.0
có chứa sữa,thành phần có chứa sữa,14.155327,1.0
có chứa sữa,có chứa sữa contain milk,14.155327,1.0
có chứa sữa,có chứa sữa đậu nành,14.155327,1.0
có chứa sữa,nước sản phẩm có chứa sữa,13.549067,1.0
có chứa sữa,có thể chứa sữa,13.17008,1.0
có chứa sữa,có chứa đạm sữa,13.144635,1.0
chất nhũ hoá,chất nhũ hoá lecithin,19.567186,1.0
chất nhũ hoá,chất nhũ hoá guargum,19.567186,1.0
chất nhũ hoá,chất nhũ hoá từ,19.567186,1.0
chất nhũ hoá,hỗn hợp chất nhũ hoá,18.612728,1.0
chất nhũ hoá,chất nhũ hoá  đậu nành,18.612728,1.0
chất nhũ hoá,chất nhũ hoá xanthan gum,18.612728,1.0
hương tự nhiên,hương tự nhiên giống tự nhiên,13.985081,1.0
hương tự nhiên,các hương tự nhiên,13.026566,1.0
hương tự nhiên,hương giống hương tự nhiên,12.689671,1.0
hương tự nhiên,hỗn hợp hương tự nhiên,12.428401,1.0
hương tự nhiên,chất tạo hương tự nhiên,12.428401,1.0
hương tự nhiên,hương liệu tự nhiên,11.751296,1.0
hương tự nhiên,hương giống tự nhiên,11.751296,1.0
hương tự nhiên,hương chanh tự nhiên,11.751296,1.0
hương tự nhiên,hương vani tự nhiên,11.751296,1.0
bột bắp,tinh bột bắp,10.235023,1.0
bột bắp,bột bắp cải,10.235023,1.0
bột bắp,tỉnh bột bắp,10.235023,1.0
bột bắp,bột bắp bột nguyên trứng,9.501495,1.0
bột bắp,tinh bột bắp biến tính,9.074118,1.0
bột bắp,tinh bột bắp biến tinh,9.074118,1.0
bột bắp,bột bắp cái bột hành tây,9.041014,1.0
bột bắp,được tinh chế từ bột bắp,8.5902,1.0
bột bắp,bột gia vị bắp nướng,8.20396,1.0
cà chua,bột cà chua,13.138176,1.0
cà chua,sốt cà chua,13.138176,1.0
cà chua,cà chua tươi,13.138176,1.0
cà chua,xốt cà chua,13.138176,1.0
cà chua,cà chua nghiền,13.138176,1.0
cà chua,tương cà chua,13.138176,1.0
cà chua,hương cà chua,13.138176,1.0
cà chua,cà chua cô đặc,12.394955,1.0
cà chua,cà chua dạng sệt,12.394955,1.0
chất làm ẩm,chất xơ hòa tan chất làm ẩm,18.753527,1.0
dầu cọ tinh luyện,dầu olein cọ tinh luyện,24.29337,1.0
dầu cọ tinh luyện,dầu cọ tinh luyện đã hydro hóa,24.170044,1.0
dầu cọ tinh luyện,dầu cọ olein tinh luyện,22.793472,1.0
dầu cọ tinh luyện,đầu cọ tinh luyện,21.256887,0.75
dầu cọ tinh luyện,dầu cọ tinh chế,18.819637,0.75
dầu cọ tinh luyện,sáp dầu cọ tinh khiết,17.971937,0.75
dầu cọ tinh luyện,dầu tinh luyện,17.710175,0.75
dầu cọ tinh luyện,dầu cọ tinh chế khử mùi,17.202496,0.75
dầu cọ tinh luyện,dầu olein tinh luyện,16.630024,0.75
giống tự nhiên,hương tự nhiên giống tự nhiên,17.280937,1.0
giống tự nhiên,hương giống tự nhiên,16.540894,1.0
giống tự nhiên,hưởng giống tự nhiên,16.540894,1.0
giống tự nhiên,màu giống tự nhiên,16.540894,1.0
giống tự nhiên,đào giống tự nhiên,16.540894,1.0
giống tự nhiên,hương liệu giống tự nhiên,15.829989,1.0
giống tự nhiên,hương vani giống tự nhiên,15.829989,1.0
giống tự nhiên,hương chanh giống tự nhiên,15.829989,1.0
giống tự nhiên,hương dâu giống tự nhiên,15.829989,1.0
gelatin,gelatin halai,8.828854,1.0
gelatin,gelatin halal,8.828854,1.0
gelatin,bovine gelatin,8.828854,1.0
gelatin,gelatin bò,8.828854,1.0
gelatin,bột gelatin,8.828854,1.0
gelatin,gelatin thực phẩm,8.165541,1.0
gelatin,gelatin halal bò,8.165541,1.0
gelatin,gelatin chất điều chỉnh độ axit,6.663623,1.0
gelatin,sản phẩm không chứa bất kỳ gelatin lợn hay các thành phần từ lợn,4.4707613,1.0
sữa tươi,kem sữa tươi,11.366211,1.0
sữa tươi,sữa tươi nguyên chất,10.710005,1.0
sữa tươi,sữa tươi chuẩn hóa,10.710005,1.0
sữa tươi,cream từ sữa tươi,10.710005,1.0
sữa tươi,sữa tươi tiệt trùng,10.710005,1.0
sữa tươi,sữa tươi tách béo,10.710005,1.0
sữa tươi,sữa bò tươi,10.246588,1.0
sữa tươi,sữa tươi tiệt trùng không đường,9.609006,1.0
sữa tươi,sữa hoàn toàn từ sữa bò tươi,9.142026,1.0
nước bão hòa co2,nước bão hào hòa co2,29.70629,1.0
nước bão hòa co2,nước bão hòa co,23.88644,0.75
nước bão hòa co2,nước bão hoà co2,22.519917,0.75
nước bão hòa co2,nước bão hòa co₂ đường hfcs,21.75736,0.75
các vitamin,các vitamin iniacin,13.122162,1.0
các vitamin,hỗn hợp các vitamin,12.37365,1.0
các vitamin,các loại vitamin,11.756002,1.0
các vitamin,thành phần có trong bánh giúp bạn bổ sung các vitamin,8.88439,1.0
tinh bột,tinh bột bắp,9.470495,1.0
tinh bột,tinh bột sắn,9.470495,1.0
tinh bột,tinh bột mì,9.470495,1.0
tinh bột,tinh bột ngô,9.470495,1.0
tinh bột,tinh bột gạo,9.470495,1.0
tinh bột,tinh bột mỳ,9.470495,1.0
tinh bột,xiro tinh bột,9.470495,1.0
tinh bột,tinh bột sản,9.470495,1.0
tinh bột,tinh bột nghệ,9.470495,1.0
phẩm màu,không phẩm màu,9.727474,1.0
phẩm màu,phẩm màu thực phẩm,9.673569,1.0
phẩm màu,phẩm màu thực phẩm fd,9.216227,1.0
phẩm màu,phẩm màu tự nhiên,9.171608,1.0
phẩm màu,phẩm màu tổng hợp,9.171608,1.0
phẩm màu,phẩm màu nhân tạo,9.171608,1.0
phẩm màu,phẩm màu  nhân tạo,9.171608,1.0
phẩm màu,phẩm màu  tự nhiên,9.171608,1.0
phẩm màu,phẩm màu hỗn hợp,9.171608,1.0
acid folic,acid folic kt,16.63863,1.0
acid folic,folic acid,16.32626,1.0
sucralose,chất tạo ngọt tổng hợp sucralose,8.385341,1.0
tinh bột sắn,tinh bột sắn biến tính,17.480253,1.0
tinh bột sắn,tinh bột sắn hữu cơ,17.480253,1.0
b2,vitamin b2,10.276905,1.0
b2,b2 a,10.276905,1.0
b2,vitamin b1 vitamin b2,8.840605,1.0
biotin,d biotin,11.110014,1.0
dầu mè,dầu mè đen,12.798375,1.0
dầu mè,dầu mè thơm,12.798375,1.0
dầu mè,dầu mè tinh luyện,12.047514,1.0
dầu mè,dầu mè nguyên chất tinh luyện,10.79085,1.0
dầu mè,dầu mè sản phẩm chứa các nguyên liệu có nguồn gốc từ lúa mì,7.6482573,1.0
tinh bột biến tính,nước tinh bột biến tính,25.020718,1.0
tinh bột biến tính,tinh bột sắn biến tính,23.039703,1.0
tinh bột biến tính,tinh bột bắp biến tính,23.039703,1.0
tinh bột biến tính,tinh bột mì biến tính,23.039703,1.0
tinh bột biến tính,tinh bột biến tính dùng trong thực phẩm,22.10934,1.0
tinh bột biến tính,tinh bột khoai tây biến tính,21.90086,1.0
tinh bột biến tính,tinh bột khoai mì biến tính,21.90086,1.0
tinh bột biến tính,tinh bột thực phẩm biến tính,21.90086,1.0
tinh bột biến tính,bột biến tính,20.580467,0.75
đường mía,đường mía re,14.641039,1.0
đường mía,siro đường mía,14.641039,1.0
đường mía,đường mía đỏ,14.641039,1.0
đường mía,đường mía hữu cơ,13.773586,1.0
đường mía,sirô đường mía nguyên chất,13.006929,1.0
đường mía,tinh chất mía đường,12.443794,1.0
dầu dừa,dầu dừa hydro hóa,11.299112,1.0
dầu dừa,dầu dừa hydrô hóa,11.299112,1.0
dầu dừa,dầu dừa tính luyện,11.299112,1.0
dầu dừa,dầu dừa tinh luyện,11.299112,1.0
dầu dừa,dầu dừa hyđrô hóa,11.299112,1.0
dầu dừa,dầu dừa hydro hoá,11.299112,1.0
dầu dừa,dầu dừa đã hydro hóa,10.683678,1.0
dầu dừa,dầu dừa chúa chất chống oxy hóa tocopherol,9.193848,1.0
taurin,lysin taurin,11.110014,1.0
dầu hướng dương,hoặc dầu hướng dương,22.13105,1.0
dầu hướng dương,dầu hướng dương giàu oleic,21.08195,1.0
dầu hướng dương,dầu hướng dương tinh luyện,21.08195,1.0
dầu hướng dương,dầu hướng dương nguyên chất,21.08195,1.0
dầu hướng dương,dầu hạt hướng dương,20.323868,1.0
dầu hướng dương,dầu hạt hướng dương tinh luyện,18.181435,1.0
khoáng chất,các khoáng chất,13.50274,1.0
khoáng chất,khoáng chất sắt,13.50274,1.0
khoáng chất,khoáng chất calci carbonate,12.811019,1.0
khoáng chất,chất khoáng,12.391346,1.0
khoáng chất,các chất khoáng,11.460384,1.0
khoáng chất,khoáng chất cần thiết cho cơ thể mỗi ngày,10.221516,1.0
các gia vị,các gia vị sấy,17.559843,1.0
các gia vị,các gia vị dầu tinh luyện,16.082193,1.0
các gia vị,các gói gia vị,15.438113,1.0
các gia vị,các loại gia vị,15.438113,1.0
các gia vị,các gói gia vị dịch me,13.789015,1.0
b3,vitamin b3,11.110014,1.0
i,muô i,7.818343,1.0
i,muối i,7.818343,1.0
i,muối i ốt,7.2309504,1.0
i,caramen nhóm i,7.2309504,1.0
i,caramel i plain,7.2309504,1.0
i,caramel nhóm i,7.2309504,1.0
i,i tổng hợp,7.2309504,1.0
i,collagen tuýp i,7.2309504,1.0
i,muô i ăn,7.2309504,1.0
các gói gia vị,các gói gia vị dịch me,23.734016,1.0
các gói gia vị,gói gia vị,19.471565,0.75
các gói gia vị,gói gia vị phô mai,17.77274,0.75
các gói gia vị,gói gia vị muối ăn,17.77274,0.75
các gói gia vị,các gia vị,16.427395,0.75
các gói gia vị,gói bột gia vị,16.154785,0.75
các gói gia vị,các loại gia vị,15.438113,0.75
các gói gia vị,các gia vị sấy,15.438113,0.75
các gói gia vị,các gia vị dầu tinh luyện,13.789015,0.75
tự nhiên,hương tự nhiên giống tự nhiên,9.960746,1.0
tự nhiên,màu tự nhiên,9.253254,1.0
tự nhiên,hương tự nhiên,9.253254,1.0
tự nhiên,giống tự nhiên,9.253254,1.0
tự nhiên,caroten tự nhiên,9.253254,1.0
tự nhiên,curcumin tự nhiên,9.253254,1.0
tự nhiên,chanh tự nhiên,9.253254,1.0
tự nhiên,vani tự nhiên,9.253254,1.0
tự nhiên,vanilla tự nhiên,9.253254,1.0
hoa bia,hoa bia mỹ,17.981655,1.0
bột hành,bột hành tây,9.707676,1.0
bột hành,bột hành tím,9.707676,1.0
bột hành,bột hành tây rang,9.1277485,1.0
bột hành,bột hành tây sấy rang,8.615658,1.0
bột hành,bột bắp cái bột hành tây,8.610662,1.0
bột hành,bột gia vị hành chua,7.745502,1.0
bột hành,bột gia vị hương hành,7.745502,1.0
bột hành,gia vị hạt cần này bột hành tây,7.382844,1.0
bột gia vị,bột gia vị ớt,14.592476,1.0
bột gia vị,bột gia vị bò,14.592476,1.0
bột gia vị,bột gia vị gà,14.592476,1.0
bột gia vị,bột gia vị te20,14.592476,1.0
bột gia vị,bột gia vị tôm,14.592476,1.0
bột gia vị,bột gia vị cay,14.592476,1.0
bột gia vị,bột gia vị bbq,14.592476,1.0
bột gia vị,gói bột gia vị,14.592476,1.0
bột gia vị,bột gia vị phở,14.592476,1.0
hương liệu,không hương liệu,9.787529,1.0
hương liệu,hương liệu tổng hợp,9.204832,1.0
hương liệu,hương liệu tự nhiên,9.204832,1.0
hương liệu,hương liệu nhân tạo,9.204832,1.0
