SKU,Product name,Source,ingredient,Net weight,Nutrition facts?,Serving per package,Serving size,Nutrition facts,
8936024244255,Cà Phê Sữa Mac Coffee Café Phố Nhà Làm 10*28G,"topsmarket,bachhoaxanh","Bột kem sữa (27%) [dầu thực vật, glucose syrup, đường, chất khô từ sữa, chất ổn định (340(ii), 452(), chất điều chỉnh độ axit (331(ii)), chất nhũ hóa (471), chất chống đông vón (551), natri clorua, hương nhân tạo dùng trong thực phẩm], đường dextrose, đường, cà phê hòa tan (10,5%), bột kem [glucose syrup, dầu thực vật, chất ổn định (340(i), 452(), 331 (ii)), natri caseinate, đạm lúa mì thủy phân, chất nhũ hóa (471, 472(e)), chất chống đông vón (551), muối ăn, màu tổng hợp dùng cho thực phẩm (160a())], bột cà phê rang xay (1,5%), chất tạo màu thực phẩm tự nhiên (150a), muối ăn, chất làm dày (466), chất tạo hương cà phê tổng hợp, chất tạo ngọt tổng hợp (950).
Sản phẩm có chứa gluten, sữa (content milk).",280 g,Yes,,28 g,"energy,125 kcal,total fat,4.09 g,sodium,83 mg,total sugars,17.8 g,protein,0.98 g",#VALUE!
8801674710163,Nước Gạo Hàn Quốc Morning Rice Woongjin 1.5L,"topsmarket,bachhoaxanh","Tinh chất gạo ( 46% ),tinh chất gạo đen (33%), nước tinh khiết (18,282%), đường trắng, sữa không kem, chất chống oxy hóa (Acid ascorbic(L) E300)",1.5 l,No,,,,#VALUE!
8934692090082,Lốc 4 Lon Bia Kronenbourg Blanc 1664 330ML,"topsmarket,bachhoaxanh","NƯỚC, ĐẠI MẠCH, LÚA MỲ, XI-RÔ ĐƯỜNG, HOA BIA, HƯƠNG CARAMEN TỰ NHIÊN, HƯƠNG VỎ CAM TỰ NHIÊN, HƯƠNG MŨI TÂY TỰ NHIÊN",330 ml,Yes,,100 ml,"energy,40 kcal",#VALUE!
8936050510652,Trà Xanh Hùng Thái 2 Sao 100G,"topsmarket,bachhoaxanh",100% nguyên liệu chè búp sao khô sơ chế,100g,No,,,,#VALUE!
8934588183138,Thùng 24 Chai Nước Bù Khoáng Revive 7Up Chanh Muối 390ML,"topsmarket,bachhoaxanh","Nước bão hòa CO2, đường sucrose và dextrose, chất điều chỉnh độ axít (330), chất điện giải NaCl, 340), chất nhũ hóa (452), 414, 445), chất bảo quản 211,202,385), chất tạo ngọt (955, 950), hưởng chanh muối giống tự nhiên, Vitamin B3 (16 mg), màu tổng hợp (110,133) Vitamin B6 (1,6 mg/), Vitamin B12 (1,8 µg).",390 ml,Yes,,390 ml,"energy,105 kcal,carbohydrate,27 g,total sugars,27 g,sodium,234 g,potassium,62 g,vitamin B3,6.2 mg,vitamin B6,0.62 mg,vitamin B12,0.8 µg",#VALUE!
8935012443305,Lốc 6 Lon Bia Saigon Special Sleek 330ML,"topsmarket,bachhoaxanh","Nước, malt đại mạch, ngũ cốc, hoa bia.",330 ml,No,,,,#VALUE!
8801048178308,Rượu Soju Jinro Mận 13% 360ML,"topsmarket,bachhoaxanh","Gạo, đường, nước, men được lọc qua lớp than tre hoạt tính, hương mận tự nhiên.",360 ml,No,,,,#VALUE!
8997035601321,Nước Ion Pocari Sweat 900Ml,"topsmarket,bachhoaxanh","Nước; Đường mía; Chất điều chỉnh độ axit (330, 331 (iii), 296, 575); Hương liệu giống tự nhiên; Hương cam bưởi tự nhiên Natri clorid; Kali clorid; Calci lactat; Magnesi carbonat; Chất chống oxi hóa (300)",900ml,Yes,,1 l,"sodium,21 mEq,potassium,5 mEq,magnesium,0.5 mEq",#VALUE!
8934673818391,Nước Ép Cam Vfresh  1L,"topsmarket,bachhoaxanh","Nước cam ép (99,9%) (nước, nước cam ép cô đặc (20,7%)), hương cam giống tự nhiên dùng cho thực phẩm.",1 l,Yes,,100 ml,"energy,50 kcal,carbohydrate,12.5 g,protein,< 1.0 g,total fat,< 0.5 g,vitamin C,19 mg",#VALUE!
8934698050035,Nước Khoáng Leo Chanh Dây Lon 330ML,"topsmarket,bachhoaxanh","Nước khoáng thiên nhiên 95%, đường mía, đường fructose, nước cốt chanh dây > 10g/L, CO2, chất điều chỉnh độ axit (296, 330, 331(iii)), hương chanh dây giống tự nhiên, chất ổn định (452(i)), chất làm dày (415) chất bảo quản (211), chất tạo ngọt (955) sunset yellow (110).",330 ml,Yes,,100 ml,"energy,24 - 36 kcal,carbohydrate,6-9 g,protein,< 0.5 g,total fat,< 0.5 g,total sugars,6-9 g,calcium,<= 5 mg,magnesium,<= 2 mg,potassium,<= 40 mg,sodium,<= 90 mg",#VALUE!
8934822111618,Lốc 6 Lon Nước Táo Lên Men Strongbow Gold 330ML,"topsmarket,bachhoaxanh","Nước, nước táo lên men với sucrose cider), si-rô, chất tạo khi carbonic (E290), chất điều chỉnh độ acid (E296). hương táo tự nhiên, màu caramel (E150a), chất bảo quản Kali Metabisulfit (E224)",330 ml,No,,,,#VALUE!
8936127794404,Nước Trái Cây TH True Juice Milk Chuối 300Ml,"topsmarket,bachhoaxanh","Nước, sữa bò tươi (15%), đường, nước táo ép từ nước táo cô đặc, chuối (1%), chất ổn định (440), chất điều chỉnh độ acid (330), hương liệu tự nhiên",300 ml,No,,,,#VALUE!
8936024243975,Cà Phê Phố Đen Đá MacCoffee 160G (10Gói*16G),"topsmarket,bachhoaxanh","Đường, hỗn hợp cà phê hòa tan (30 %), hương tổng hợp, chất điều chỉnh độ chua (500 i), muối, chất làm dày (466), chất tạo ngọt tổng hợp (950, 951).
Sản phẩm có chùa đầu nành.",160g,Yes,,16 g,"energy,60 kcal,sodium,70 mg,carbohydrate,13 g,total sugars,11 g,protein,2 g",#VALUE!
8934822121617,Lốc 6 Lon Nước Táo Lên Men Strongbow Red Berries 330ML,"topsmarket,bachhoaxanh","Nước, nước táo lên men với sucrose (cider), si-rô, nước ép (với 0.7% dâu tây), chất tạo khí carbonic(E290), chất điều chỉnh độ acid (E296), hương dấu đỏ tự nhiên, chat bao quan Kali Metabisulfit (E224)",330 ml,No,,,,#VALUE!
8934588063140,Thùng 24 Chai Nước Tinh Khiết 355ML,"topsmarket,bachhoaxanh",Nước,355 ml,No,,,,#VALUE!
8801048921003,Rượu Soju Jinro 13% Bưởi 360ML,"topsmarket,bachhoaxanh","Gạo, nước, đường, men được lọc qua lớp than tre hoạt tính, hương bưởi tự nhiên",360 ml,No,,,,#VALUE!
8935049501640,Trà Chanh Sả Fuzetea+ 320ML,"topsmarket,bachhoaxanh","Nước, đường mía, chất điều chỉnh độ acid (E330, E331(iii)), bột trà (0,14 %), hương chanh sả tự nhiên, vitamin C, chất tạo ngọt tổng hợp (sucralose, acesulfame potassium), bột sả (0,2g/l), nước cốt chanh dạng bột (5 mg/l)",320 ml,Yes,,100 ml,"energy,33 kcal,sodium,<= 24 mg,vitamin C,>= 10.5 mg,tea polyphenol,>= 25 mg",#VALUE!
8934822271619,Lốc 6 Lon Nước Táo Lên Men Strongbow Chilly Peach 330ML,"topsmarket,bachhoaxanh","Nước, nước táo lên men với sucrose (cider) (9.4%), si-rô, nước ép đào (0.5%), chất điều chỉnh độ acid (E296), màu tự nhiên (E120), chất bảo quản Kali Mentabisulfit (E224",330 ml,No,,,,#VALUE!
8936199810057,Cà Phê Sữa Đá The Coffee House 180Ml,"topsmarket,bachhoaxanh","Nước, đường, bột sữa gầy (3.7%), bột kem thực vật (3.7%), bột cà phê hòa tan (1.1%), hương giống hương tự nhiên (cà phê, sữa), chất điều chỉnh độ chua (500ii), chất nhũ hóa (473)
Sản phẩm chứa nguyên liệu có nguồn gốc từ sữa (contain milk)
Hàm lượng caffeine tối thiểu 0,03%.",180 ml,Yes,,100 ml,"energy,68 kcal,total sugars,10.5 g,total fat,1.4 g,protein,1.5 g,sodium,55 mg",#VALUE!
8935020209572,Rượu Vang Đỏ Đà Lạt Classic Red Wine 750ML,"topsmarket,bachhoaxanh","Trái nho, chất chống oxi hóa Natri metabisulfit (223)",750 ml,No,,,,#VALUE!
8934564600869,Trà Đen C2 Hương Dâu Anh Đào 455ML,"topsmarket,bachhoaxanh","Nước, đường tinh luyện, đường fructose, lá trà lên men (8,5 g/l), chất điều chỉnh độ acid (acid citric (330), trinatri citrat (331), acid malic (DL-) (296)), hương liệu tổng hợp (dâu, nho, bạc hà mát lạnh) và hương liệu giống tự nhiên anh đào), chất chống oxy hóa (acid ascorbic (L-) (300)), màu thực phẩm tổng hợp Icaramen nhóm IV (150).",455 ml,Yes,,100 ml,"energy,48 kcal,carbohydrate,12 g,total sugars,11.8 g,tea polyphenol,>= 20 mg",#VALUE!
8936010530713,Trà Đào Hòa Tan Cozy Ice Tea Hương Đào 18*15G,"topsmarket,bachhoaxanh","Đường kính, Chất điều chỉnh độ axit (INS330, INS331(iii)), màu thực phẩm: Caramel Color powder 603(INS150d), hương liệu tổng hợp: hương đào, Chất chống đông vón: Tokusil FC (Silicon Dioxide), chất tạo ngọt (INS950), Chiết xuất chè đen (0.04%).",270 g,No,,,,#VALUE!
8934698060041,Nước Khoáng Có Ga Leo Vị Chanh Muối 350ML,"topsmarket,bachhoaxanh","Nước khoáng thiên nhiên 95%, đường Sucrose, đường Fructose, nước cốt chanh muối 1%, CO2, muối, hương chanh - muối giống tự nhiên, chất điều chỉnh độ axit (E296, E330, E331), chất bảo quản (211, E202), chất tạo ngọt (E950. E951, E955). acid ascorbic (E300)",350 ml,Yes,,100 ml,"energy,12-29 kcal,carbohydrate,3 - 7 g,protein,< 0.5 g,total fat,< 0.5 g,total sugars,3 - 7 g,calcium,<= 1.2 mg,magnesium,<= 0.48 mg,potassium,<= 34 mg,sodium,<= 300 mg",#VALUE!
8934692020225,Thùng 24 Lon Bia Carlsberg Danish Pilsner 330ML,"topsmarket,bachhoaxanh","Nước,  đại mạch, ngũ cốc, hoa bia.",330 ml,Yes,,100 ml,"energy,38.5 kcal",#VALUE!
8934692020249,Lốc 6 Lon Bia Carlsberg Danish Pilsner 330ML,"topsmarket,bachhoaxanh","Nước,  đại mạch, ngũ cốc, hoa bia.",330 ml,Yes,,100 ml,"energy,38.5 kcal",#VALUE!
8936036201642,Bia Hoegaarden Peach Lon 500ML,"topsmarket,bachhoaxanh","NƯỚC, MẠCH NHA, LÚA MÌ, ĐƯỜNG, NƯỚC ÉP TRÁI CÂY HỖN HỢP CÔ ĐẶC (NƯỚC ÉP ĐÀO, NƯỚC ÉP CÀ RỐT), CHẤT ĐIỀU CHỈNH ĐỘ ACID (ACID CITRIC 330), HOA HOUBLON, HẠT RÂU MÙI, VỎ CAM, CHẤT TẠO NGỌT NHÂN TẠO (ACESULFAM KALI 950)",500 ml,No,,,,#VALUE!
8935049511014,Cà Phê Sữa Georgia Max Coffee 235ML,"topsmarket,bachhoaxanh","Nước, đường, sữa bột nguyên kem (30 g/l), bột cà phê (10,7 g/l), chất nhũ hóa (473, 407), hương cà phê tổng hợp, chất điều chỉnh độ acid (500(ii))",235 ml,Yes,,100 ml,"energy,48.5 kcal,total fat,0.9 g,protein,0.85 g,carbohydrate,9 g,total sugars,9 g,sodium,< 51 mg,Caffeine,> 29 mg",#VALUE!
8935049510949,Nước Tăng Lực Samurai Hương Dâu 390ML,"topsmarket,bachhoaxanh","nước bão hòa CO2, đường high fructose corn syrup (HFCS), đường mía, chất điều chỉnh độ acid (330, 331iii, hương dâu tổng hợp, taurine, chất bảo quản (202), caffeine (190 mg, inositol, màu thực phẩm Ailura red AC tổng hợp (129), vitamin B3, vitamin B5, vitamin B6, vitamin B2, vitamin B9, vitamin B12",390 ml,Yes,,100 ml,"energy,80 kcal,carbohydrate,22 g,total sugars,20 g,vitamin B2,0.08 mg,vitamin B3,0.96 mg,vitamin B6,0.11 mg,vitamin B12,0.11 mcg,vitamin b9,0.01 mg
,taurine,60 mg",#VALUE!
8936079140021,Cà Phê Sữa Đá Highland Coffee 185Ml,"topsmarket,bachhoaxanh","Nước, đường, sữa gầy (4%), bột kem thực vật (4%), cà phê cô đặc (3%), hương cà phê tổng hợp, chỉ điều chỉnh axit (E500ii), chất điều chỉnh độ axit (E339ii), chất nhũ hóa (E473), phẩm màu (E150c)",185 ml,No,,,,#VALUE!
8935012400024,Bia Saigon Coffee Infused 330ML,"topsmarket,bachhoaxanh","Nước, malt đại mạch, ngũ cốc, hoa bia, chiết xuất cà phê, hương cà phê tổng hợp",330 ml,No,,,,#VALUE!
8936127794206,Nước Trái Cây TH True Juice Milk Việt Quất 300Ml,"topsmarket,bachhoaxanh","Nước, sữa bò tươi (20%), đường, nước táo ép từ nước táo cô đặc, nước việt quất (0,5%), chất ổn định (440), chất điều chỉnh độ acid (330, 270), hương liệu tự nhiên
Thành phần thịt quả lắng đọng tự nhiên 
Sản phẩm có chứa sữa ",300 ml,No,,,,#VALUE!
8934698060010,Nước Khoáng Có Ga Leo Vị Chanh 350ML,"topsmarket,bachhoaxanh","Nước khoáng thiên nhiên 95%, đường Sucrose, đường fructose, nước cốt chanh tươi 1%, CO2, hỗn hợp hương (chanh tươi, bạc hà) giống tự nhiên, chất điều chỉnh độ axit (E296, E330, E331), chất bảo quản (E211, E202), chất tạo ngọt (E955), acid ascorbic (E300)",350 ml,Yes,,100 ml,"energy,24 - 36 kcal,carbohydrate,6 - 9 g,protein,< 0.5 g,total fat,< 0.5 g,total sugars,6 - 9 g,calcium,<= 2 mg,magnesium,<= 1.2 mg,potassium,<= 34 mg,sodium,<= 40 mg",#VALUE!
8935049510905,Lốc 6 Chai Nước Khoáng Thiên Nhiên Dasani 510ML,"topsmarket,bachhoaxanh",100% Nước,510 ml,No,,,,#VALUE!
8936094291104,Bia Budweiser Chai 330ML,"topsmarket,bachhoaxanh","nước , mạch nha, gạo, hoa bia",330 ml,No,,,,#VALUE!
8935049510884,Thùng 24 Chai Nước Khoáng Thiên Nhiên Dasani 510ML,"topsmarket,bachhoaxanh",100% Nước,510 ml,No,,,,#VALUE!
8935049500704,Trà Chanh Dây Hạt Chia Fuze Tea 350ML,"topsmarket,bachhoaxanh","Nước, đường mía, đường HFCS, nước trái cây (1.9%), hạt chia (0.22%), chất điều chỉnh độ acid, bột trà 0.1%, ascorbic acid, hương chanh dây tổng hợp",350 ml,Yes,,100ml,"energy,45 kcal,carbohydrate,11 g,total sugars,10.5 g,sodium,<= 21 mg,vitamin C,10.5 mg,tea polyphenol,8 mg",#VALUE!
8935012443381,Lốc 6 Lon Bia Sài Gòn Chill 330ML,"topsmarket,bachhoaxanh","Nước, malt đại mạch, ngũ cốc, hoa bia.",330 ml,No,,,,#VALUE!
8934588882340,Thùng 24 Lon Nước Ngọt Mirinda Cam 320ML,"topsmarket,bachhoaxanh","Nước bão hòa Co2, đường HFCS, đường, chất điều chỉnh độ axit (330,331(ii), tinh bột biến tính, chất bảo quản (211), chất nhũ hóa (445 (iii)), hương cam tự nhiên, màu tổng hợp (Sunset yellow FCF 110)",320 ml,Yes,,320 ml,"energy,172.6 g,carbohydrate,43.2 g,total sugars,43.2 g,sodium,9 g",#VALUE!
8935049510679,Lốc 6 Chai Nước Ngọt Có Gas Coca Cola 390ML,"topsmarket,bachhoaxanh","NƯỚC BÃO HÒA CO2, ĐƯỜNG MÍA, ĐƯỜNG HFCS, MÀU TỰ NHIÊN (CARAMEN NHÓM M, CHẤT ĐIỀU CHỈNH ĐỘ ACID (338) HƯƠNG COLA TỰ NHIÊN, CAFEINE",390 ml,Yes,,100ml,"energy,42 kcal,carbohydrate,10.5 g,total sugars,10.5 g,sodium,<= 23 mg",#VALUE!
6915878222659,Bia Coronita 210ML,"topsmarket,bachhoaxanh","nước , mạch nha, gạo, hoa bia, ngô",210 ml,No,,,,#VALUE!
8934588883132,Nước Ngọt Mirinda Hương Cam 390ML,"topsmarket,bachhoaxanh","Nước bão hòa Co2, đường HFCS, đường, chất điều chỉnh độ axit (330,331(ii), tinh bột biến tính, chất bảo quản (211), chất nhũ hóa (445 (iii)), hương cam tự nhiên, màu tổng hợp (Sunset yellow FCF 110)",390 ml,Yes,,390 ml,"energy,210 kcal,carbohydrate,52.5 g,total sugars,52.5 g,sodium,11 mg",#VALUE!
8594403310115,Bia Budweiser Budvar 500ML,"topsmarket,bachhoaxanh","nước , mạch nha, gạo, hoa bia",500ml,No,,,,#VALUE!
8934822391218,Bia Tuyết Edelweiss Lon Sleek 330ML,"topsmarket,bachhoaxanh","Nước, lúa mì (8,88 %), đại mạch, chiết xuất táo, hương thảo mộc tự nhiên (0,15 %), hoa bia và men",330 ml,Yes,,100 ml,"energy,45 kcal,carbohydrate,3.8 g,total sugars,0.5 g,protein,0.6 g",#VALUE!
8935049501565,Nước Ngọt Fanta Hương Soda Kem Trái Cây 330ML,"topsmarket,bachhoaxanh","Nước bão hòa CO2, đường HFCS, đường mía, hương soda kem trái cây tự nhiên và giống tự nhiên, chất điều chỉnh độ acid (330), chất tạo ngọt tổng hợp (Sucralose, acesulfame potassium), chất bảo quản (211), màu tổng hợp (tartrazine, brilliant blue FCF)",330 ml,Yes,,100 ml,"energy,19.2 kcal,carbohydrate,4.6 g,total sugars,4.6 g,sodium,<= 23 mg",#VALUE!
8934588230110,Lốc 6 Lon Nước Tăng Lực Sting Dâu Tây Đỏ 320ML,"topsmarket,bachhoaxanh","Nước bão hòa CO2, đường, chất điều chỉnh độ axit (330,331(iii)), hương dâu giống tự nhiên, hỗn hợp premix (Taurine, Caffeine (145 -255 mg/L), Inositol, các Vitamin:B3, B6, B12), chất chống oxy hóa (452(i), 385), chất bảo quản (202, 211), màu tổng hợp (Allura red AC 129), bột chiết xuất hồng sâm (40 mg/L)
Sản phẩm có thể không phù hợp với người nhạy cảm với caffeine, trẻ em và phụ nữ đang mang thai. 
Hàm lượng hồng sâm cho vào khi sản xuất và hàm lượng này có thể giảm đi trong quá trình  lưu thông. ",320 ml,Yes,,320 ml,"energy,250.2 kcal,carbohydrate,62.5 g,total sugars,62.5 g,sodium,101.8 mg,vitamin B3,7.08 mg,vitamin B12,0.48 µg,vitamin B6,0.97 mg,taurine,111.5 mg
 
,inositol,12.1 mg",#VALUE!
8934840044332,Nước Khoáng Thiên Nhiên Không Ga Vĩnh Hảo 350ML,"topsmarket,bachhoaxanh","nước khoảng thiên nhiên có bổ sung nước ngầm tinh lọc qua hệ thống RO, tiệt trùng bằng tia cực tím, Ozone.",350 ml,Yes,,1 l,"sodium,153 mg,potassium,3.7 mg,calcium,<= 4.6 mg,magnesium,1 mg,Fluorid,1.3 mg,TDS,375 mg",#VALUE!
8934692070367,Bia Huda Gold 330ML,"topsmarket,bachhoaxanh","Nước,  đại mạch, ngũ cốc, hoa bia.",330 ml,Yes,,100 ml,"energy,36 kcal",#VALUE!
8935012413328,Thùng 24 Lon Bia Sài Gòn Lager 330ML,"topsmarket,bachhoaxanh","Nước, malt đại mạch, ngũ cốc, hoa bia.",330 ml,No,,,,#VALUE!
8997035601505,Nước Ion Pocari Sweat Lon 330Ml,"topsmarket,bachhoaxanh","Nước; Đường mía; Chất điều chỉnh độ axit (330, 331(iii)); Hương liệu giống tự nhiên; Natri clorid; Chất chống oxi hóa (300); Hương chanh tự nhiên; Kali clorid; Calci lactat; Magnesi carbonat.",330 ml,Yes,,330 ml,"energy,27 kcal,carbohydrate,6.9 g,total sugars,6.4 g,sodium,50 mg",#VALUE!
8935112200002,Thùng 24 Lon Redbull 250ML,"topsmarket,bachhoaxanh","Nước, Đường. Chất điều chỉnh độ axit: Axit xitric (330), Taurin (1000mg), chất ổn định: Natri hydro cacbonat (500ii), Hương liệu tổng hợp; trái cây hỗn hợp, Cafein, Inositol (50mg), Lysin (50mg), Cholin (50mg), Chất bảo quản: Natri benzoat (211), Vitamin B3 (20mg), Vitamin B5 (5mg), Vitamin B6 (3mg), Phẩm màu tổng hợp: Vàng Tartrazin (102) và Đỏ Ponceau 4R (124), Vitamin B12 (4µg)",250 ml,No,,,,#VALUE!
8936067892420,Bia Đại Việt Đen Lon Cao 330Ml,"topsmarket,bachhoaxanh","Nước,  đại mạch, ngũ cốc, hoa bia.",330 ml,No,,,,#VALUE!
8934588873053,Thùng 24 Chai Trà Olong Tea Plus 455ML/450ML,"topsmarket,bachhoaxanh","Nước, đường, trà ô long 7,52 g/l (OTPP được trích ly tối thiểu 155 mg/l), hương giống tự nhiên, chất chống oxy hóa (300), chất điều chỉnh độ axit (500(ii))",455 ml,Yes,,100 ml,"energy,30.8 kcal,carbohydrate,7.7 g,otpp,>= 15.5 mg",#VALUE!
8934683007037,Cafe Wake Up 3 in1 Hương Chồn 306g,"topsmarket,bachhoaxanh","Bột kem (glucose syrup, dầu thực vật, chất ổn định (340ii, 451i, 452i), protein từ sữa, chất nhũ hóa (471, 472e), đường, chất khô từ sữa, chất chống đông vón (551), muối, chất điều chỉnh độ axit (331ii), chất tạo màu beta-carotene tổng hợp, hương liệu tổng hợp), đường, maltodextrin, cà phê hòa tan 9 %, chất tạo màu caramel (150a), hương cà phê chồn giống tự nhiên, hương liệu tổng hợp, giống tự nhiên, muối.
Sản phẩm chứa nguyên liệu có nguồn gốc từ sữa",306g,No,,,,#VALUE!
8936061260331,Bia Sapporo Lon 650ML,"topsmarket,bachhoaxanh","Nước,  đại mạch, ngũ cốc, hoa bia.",650 ml,No,,,,#VALUE!
7804634121307,Rượu Vang Trắng Passion 750ML,"topsmarket,bachhoaxanh",Nước trái nho lên men,750ml,No,,,,#VALUE!
8935137602990,Trà Đại Gia Hoa Vàng Túi Lọc 20 Gói*1.5G,"topsmarket,bachhoaxanh","Trà Hoa Vàng 60%, xạ đen 20%, trà đen 20%",30g,No,,,,#VALUE!
8934602200266,Trà Hoa Nhài Kim Anh Gói 50G,"topsmarket,bachhoaxanh","Trà xanh, hoa nhài",50 g,No,,,,#VALUE!
8935049500701,Thùng 24 Chai Trà Chanh Dây Hạt Chia Fuze Tea 350ML,"topsmarket,bachhoaxanh","Nước, đường mía, đường HFCS, nước trái cây (1.9%), hạt chia (0.22%), chất điều chỉnh độ acid, bột trà 0.1%, ascorbic acid, hương chanh dây tổng hợp",350 ml,Yes,,100ml,"energy,45 kcal,carbohydrate,11 g,total sugars,10.5 g,sodium,<= 21 mg,vitamin C,10.5 mg,tea polyphenol,8 mg",#VALUE!
8935049502351,Thùng 24 Lon Nước Ngọt Coca Fanta Soda Kem 320ML,"topsmarket,bachhoaxanh","Nước bão hòa CO2, đường HFCS, đường mía, hương soda kem trái cây tự nhiên và giống tự nhiên, chất điều chỉnh độ acid (330), chất tạo ngọt tổng hợp (Sucralose, acesulfame potassium), chất bảo quản (211), màu tổng hợp (tartrazine, brilliant blue FCF)",320 ml,Yes,,100ml,"energy,19.2 kcal,carbohydrate,4.6 g,total sugars,4.6 g,sodium,<= 23 mg",#VALUE!
8934588233079,Thùng 24 Chai Nước Tăng Lực Sting Dâu Tây Đỏ 330ML,"topsmarket,bachhoaxanh","Nước bão hòa CO2, đường HFCS, chất điều chỉnh độ axit (330,331(iii)), hương dâu giống tự nhiên, hỗn hợp premix (Taurine, Caffeine (145 -255 mg/L), Inositol, các Vitamin:B3, B6, B12), chất chống oxy hóa (452(i), 385), chất bảo quản (202, 211), màu tổng hợp (Allura red AC 129), bột chiết xuất hồng sâm (40 mg/L)
Sản phẩm có thể không phù hợp với người nhạy cảm với caffeine, trẻ em và phụ nữ đang mang thai. 
Hàm lượng hồng sâm cho vào khi sản xuất và hàm lượng này có thể giảm đi trong quá trình  lưu thông. ",330 ml,Yes,,330 ml,"energy,258 kcal,carbohydrate,64.4 g,total sugars,64.4 g,sodium,105 mg,vitamin B3,7.3 mg,vitamin B12,0.5 µg,vitamin B6,1 mg,taurine,111.5 mg
 
,inositol,12.5 mg",#VALUE!
8935049510899,Thùng 24 Chai Nước Tinh Khiết Dasani 510ML,"topsmarket,bachhoaxanh",100% Nước,510 ml,No,,,,#VALUE!
8934588063398,Thùng 28 Chai Nước Tinh Khiết Aquafina 500ML,"topsmarket,bachhoaxanh",Nước,500 ml,No,,,,#VALUE!
8934602200280,Trà Hoa Hồng Kim Anh Gói 50G,"topsmarket,bachhoaxanh","Trà xanh, hoa hồng",50 g,No,,,,#VALUE!
8936124270109,Nước Yến Thiên Nhiên Just Nest 120ML,"topsmarket,bachhoaxanh","Nước tinh khiết, Yến tươi (6%), Đường, Chất ổn định (E327, E331(iii), Chất làm dày (401, E407, E415, E418, E466), Hương yến",120 ml,No,,,,#VALUE!
